timestamp,ax,ay,az,vibration,rms
43437,0.0544,-0.0029,0.9136,0.0023,0.9111
43457,0.0496,-0.0012,0.9121,0.0009,0.9118
43477,0.0476,0.0005,0.9067,0.0016,0.9107
43497,0.0520,-0.0029,0.9084,0.0009,0.9104
43517,0.0540,-0.0024,0.9109,0.0012,0.9111
43537,0.0461,-0.0010,0.9102,0.0016,0.9111
43557,0.0483,-0.0049,0.9036,0.0022,0.9093
43577,0.0518,-0.0002,0.9102,0.0012,0.9100
43597,0.0496,-0.0015,0.9121,0.0011,0.9110
43617,0.0493,-0.0037,0.9067,0.0011,0.9101
43637,0.0493,0.0005,0.9172,0.0027,0.9127
43657,0.0481,0.0005,0.9131,0.0009,0.9132
43677,0.0513,-0.0039,0.9075,0.0017,0.9119
43697,0.0488,-0.0010,0.9116,0.0005,0.9122
43717,0.0488,0.0007,0.9092,0.0009,0.9117
43737,0.0466,-0.0039,0.9109,0.0012,0.9118
43757,0.0483,-0.0049,0.9087,0.0011,0.9113
43777,0.0491,-0.0039,0.9080,0.0007,0.9107
43797,0.0527,-0.0044,0.9116,0.0015,0.9114
43817,0.0461,-0.0027,0.9143,0.0017,0.9126
43837,0.0505,-0.0044,0.9092,0.0009,0.9120
43857,0.0505,-0.0022,0.9082,0.0009,0.9113
43877,0.0471,-0.0002,0.9136,0.0016,0.9123
43897,0.0476,0.0010,0.9089,0.0012,0.9117
43917,0.0542,-0.0007,0.9075,0.0019,0.9109
43937,0.0503,-0.0010,0.9114,0.0006,0.9115
43957,0.0503,0.0007,0.9143,0.0014,0.9127
43977,0.0498,-0.0017,0.9087,0.0009,0.9119
43997,0.0503,0.0022,0.9097,0.0010,0.9117
44017,0.0500,0.0022,0.9109,0.0007,0.9118
44037,0.0491,-0.0039,0.9114,0.0014,0.9121
44057,0.0515,-0.0022,0.9119,0.0008,0.9125
44077,0.0513,-0.0007,0.9082,0.0009,0.9116
44097,0.0520,-0.0034,0.9087,0.0009,0.9112
44117,0.0530,-0.0037,0.9119,0.0010,0.9119
44137,0.0488,-0.0034,0.9080,0.0012,0.9111
44157,0.0549,-0.0015,0.9102,0.0013,0.9113
44177,0.0500,-0.0010,0.9072,0.0011,0.9105
44197,0.0469,0.0005,0.9109,0.0016,0.9110
44217,0.0493,-0.0012,0.9072,0.0007,0.9102
44237,0.0491,0.0020,0.9067,0.0012,0.9096
44257,0.0500,-0.0046,0.9136,0.0021,0.9112
44277,0.0525,-0.0012,0.9065,0.0013,0.9102
44297,0.0486,0.0012,0.9124,0.0015,0.9113
44317,0.0459,0.0005,0.9033,0.0023,0.9092
44337,0.0547,0.0002,0.9114,0.0021,0.9104
44357,0.0479,-0.0002,0.9126,0.0014,0.9114
44377,0.0471,-0.0029,0.9094,0.0012,0.9112
44397,0.0491,0.0010,0.9084,0.0007,0.9108
44417,0.0471,-0.0010,0.9143,0.0016,0.9122
44437,0.0510,-0.0022,0.9124,0.0010,0.9127
44457,0.0476,0.0037,0.9104,0.0015,0.9124
44477,0.0498,0.0015,0.9089,0.0008,0.9117
44497,0.0508,-0.0007,0.9114,0.0007,0.9121
44517,0.0479,-0.0002,0.9087,0.0008,0.9114
44537,0.0503,-0.0005,0.9075,0.0009,0.9107
44557,0.0513,-0.0034,0.9089,0.0012,0.9106
44577,0.0518,0.0017,0.9109,0.0011,0.9111
44597,0.0469,0.0015,0.9092,0.0012,0.9109
44617,0.0498,-0.0029,0.9087,0.0010,0.9106
44637,0.0469,-0.0032,0.9077,0.0012,0.9101
44657,0.0488,0.0002,0.9163,0.0023,0.9124
44677,0.0486,0.0034,0.9087,0.0015,0.9116
44697,0.0481,-0.0022,0.9089,0.0009,0.9112
44717,0.0505,-0.0024,0.9160,0.0020,0.9131
44737,0.0508,-0.0007,0.9075,0.0014,0.9118
44757,0.0510,0.0007,0.9087,0.0008,0.9113
44777,0.0515,0.0005,0.9092,0.0006,0.9111
44797,0.0493,-0.0027,0.9133,0.0014,0.9122
44817,0.0476,-0.0017,0.9099,0.0008,0.9119
44837,0.0486,0.0012,0.9167,0.0020,0.9137
44857,0.0496,0.0020,0.9070,0.0018,0.9121
44877,0.0488,-0.0071,0.9133,0.0023,0.9129
44897,0.0464,-0.0010,0.9094,0.0011,0.9122
44917,0.0542,-0.0007,0.9116,0.0018,0.9125
44937,0.0488,0.0032,0.9165,0.0021,0.9141
44957,0.0503,-0.0002,0.9097,0.0009,0.9132
44977,0.0549,-0.0005,0.9084,0.0018,0.9123
44997,0.0486,-0.0027,0.9160,0.0019,0.9138
45017,0.0508,-0.0010,0.9082,0.0013,0.9125
45037,0.0496,-0.0017,0.9106,0.0004,0.9124
45057,0.0486,0.0024,0.9080,0.0015,0.9114
45077,0.0515,-0.0012,0.9102,0.0006,0.9115
45097,0.0513,0.0000,0.9148,0.0014,0.9129
45117,0.0498,-0.0054,0.9023,0.0032,0.9102
45137,0.0488,-0.0012,0.9150,0.0019,0.9120
45157,0.0498,-0.0017,0.9104,0.0001,0.9119
45177,0.0530,0.0022,0.9126,0.0016,0.9126
45197,0.0503,-0.0027,0.9121,0.0007,0.9129
45217,0.0508,-0.0002,0.9036,0.0024,0.9105
45237,0.0505,0.0034,0.9087,0.0013,0.9104
45257,0.0466,-0.0049,0.9084,0.0020,0.9102
45277,0.0491,-0.0007,0.9109,0.0006,0.9108
45297,0.0464,-0.0024,0.9099,0.0010,0.9109
45317,0.0513,0.0022,0.9087,0.0014,0.9106
45337,0.0459,-0.0020,0.9102,0.0012,0.9108
45357,0.0488,-0.0022,0.9124,0.0009,0.9117
45377,0.0510,-0.0015,0.9121,0.0009,0.9122
45397,0.0479,-0.0027,0.9102,0.0006,0.9120
45417,0.0493,-0.0012,0.9094,0.0004,0.9116
45437,0.0518,0.0015,0.9087,0.0013,0.9112
45457,0.0488,-0.0017,0.9055,0.0014,0.9099
45477,0.0535,-0.0010,0.9097,0.0012,0.9103
45497,0.0459,-0.0029,0.9143,0.0023,0.9118
45517,0.0503,0.0022,0.9106,0.0012,0.9119
45537,0.0493,0.0002,0.9106,0.0002,0.9119
45557,0.0518,0.0015,0.9097,0.0009,0.9117
45577,0.0493,0.0032,0.9148,0.0016,0.9130
45597,0.0496,-0.0012,0.9084,0.0012,0.9121
45617,0.0498,-0.0020,0.9104,0.0007,0.9120
45637,0.0454,0.0005,0.9141,0.0017,0.9129
45657,0.0483,-0.0027,0.9102,0.0009,0.9125
45677,0.0503,-0.0005,0.9089,0.0009,0.9118
45697,0.0515,-0.0005,0.9038,0.0022,0.9099
45717,0.0500,-0.0005,0.9082,0.0001,0.9098
45737,0.0483,-0.0029,0.9136,0.0018,0.9113
45757,0.0486,-0.0005,0.9036,0.0020,0.9094
45777,0.0530,0.0061,0.9092,0.0025,0.9098
45797,0.0520,0.0010,0.9050,0.0011,0.9088
45817,0.0493,0.0002,0.9099,0.0009,0.9095
45837,0.0476,-0.0012,0.9106,0.0013,0.9102
45857,0.0479,-0.0032,0.9094,0.0011,0.9104
45877,0.0530,-0.0024,0.9102,0.0013,0.9108
45897,0.0515,-0.0012,0.9104,0.0005,0.9111
45917,0.0476,0.0002,0.9126,0.0013,0.9119
45937,0.0476,-0.0017,0.9141,0.0013,0.9129
45957,0.0505,-0.0010,0.9148,0.0011,0.9139
45977,0.0522,0.0010,0.9092,0.0014,0.9129
45997,0.0486,-0.0012,0.9063,0.0017,0.9113
46017,0.0479,0.0000,0.9077,0.0009,0.9106
46037,0.0486,-0.0012,0.9077,0.0006,0.9101
46057,0.0525,0.0007,0.9136,0.0018,0.9116
46077,0.0500,-0.0054,0.9087,0.0016,0.9112
46097,0.0498,-0.0046,0.9094,0.0009,0.9110
46117,0.0525,-0.0012,0.9160,0.0021,0.9130
46137,0.0498,0.0002,0.9099,0.0009,0.9125
46157,0.0474,-0.0037,0.9094,0.0012,0.9119
46177,0.0493,-0.0017,0.9133,0.0008,0.9127
46197,0.0513,0.0024,0.9094,0.0016,0.9122
46217,0.0479,-0.0015,0.9080,0.0011,0.9113
46237,0.0498,-0.0005,0.9106,0.0003,0.9115
46257,0.0493,0.0000,0.9084,0.0006,0.9110
46277,0.0522,0.0015,0.9114,0.0012,0.9116
46297,0.0474,-0.0005,0.9102,0.0009,0.9115
46317,0.0469,0.0007,0.9094,0.0008,0.9112
46337,0.0513,-0.0020,0.9133,0.0014,0.9123
46357,0.0476,-0.0027,0.9065,0.0016,0.9109
46377,0.0500,-0.0010,0.9084,0.0005,0.9106
46397,0.0493,-0.0027,0.9116,0.0009,0.9113
46417,0.0522,-0.0034,0.9084,0.0011,0.9109
46437,0.0503,-0.0012,0.9048,0.0014,0.9095
46457,0.0500,-0.0017,0.9067,0.0004,0.9091
46477,0.0474,0.0012,0.9150,0.0025,0.9112
46497,0.0483,-0.0039,0.9092,0.0010,0.9110
46517,0.0491,-0.0015,0.9065,0.0010,0.9100
46537,0.0461,-0.0015,0.9121,0.0013,0.9110
46557,0.0503,0.0022,0.9089,0.0013,0.9108
46577,0.0498,-0.0010,0.9072,0.0008,0.9101
46597,0.0505,-0.0002,0.9124,0.0012,0.9112
46617,0.0510,-0.0017,0.9045,0.0017,0.9097
46637,0.0515,-0.0032,0.9089,0.0009,0.9099
46657,0.0515,0.0002,0.9104,0.0009,0.9105
46677,0.0474,0.0002,0.9104,0.0012,0.9108
46697,0.0515,0.0032,0.9109,0.0013,0.9113
46717,0.0481,0.0005,0.9126,0.0010,0.9121
46737,0.0466,0.0007,0.9041,0.0022,0.9100
46757,0.0476,-0.0027,0.9065,0.0012,0.9093
46777,0.0488,-0.0010,0.9141,0.0018,0.9111
46797,0.0488,-0.0005,0.9131,0.0010,0.9121
46817,0.0496,-0.0024,0.9080,0.0011,0.9113
46837,0.0493,-0.0010,0.9126,0.0008,0.9121
46857,0.0547,-0.0032,0.9111,0.0018,0.9123
46877,0.0508,0.0020,0.9121,0.0012,0.9127
46897,0.0510,-0.0007,0.9114,0.0001,0.9127
46917,0.0505,-0.0005,0.9133,0.0006,0.9133
46937,0.0493,-0.0012,0.9097,0.0008,0.9126
46957,0.0527,0.0007,0.9092,0.0011,0.9120
46977,0.0481,-0.0010,0.9143,0.0014,0.9131
46997,0.0461,-0.0027,0.9106,0.0014,0.9127
47017,0.0522,-0.0007,0.9102,0.0011,0.9124
47037,0.0508,-0.0022,0.9131,0.0008,0.9130
47057,0.0476,-0.0017,0.9045,0.0023,0.9109
47077,0.0505,0.0000,0.9031,0.0020,0.9089
47097,0.0481,-0.0010,0.9082,0.0005,0.9091
47117,0.0520,-0.0010,0.9136,0.0019,0.9109
47137,0.0481,-0.0042,0.9114,0.0012,0.9114
47157,0.0461,0.0015,0.9116,0.0015,0.9118
47177,0.0510,-0.0017,0.9070,0.0013,0.9108
47197,0.0522,-0.0039,0.9065,0.0015,0.9100
47217,0.0508,0.0007,0.9102,0.0010,0.9104
47237,0.0513,0.0000,0.9153,0.0019,0.9123
47257,0.0540,-0.0017,0.9021,0.0028,0.9097
47277,0.0520,0.0000,0.9080,0.0004,0.9097
47297,0.0500,0.0007,0.9089,0.0007,0.9098
47317,0.0493,-0.0029,0.9102,0.0011,0.9103
47337,0.0491,-0.0037,0.9131,0.0015,0.9116
47357,0.0527,-0.0012,0.9084,0.0009,0.9111
47377,0.0488,-0.0027,0.9141,0.0015,0.9124
47397,0.0491,0.0002,0.9136,0.0011,0.9131
47417,0.0498,0.0024,0.9094,0.0013,0.9124
47437,0.0481,0.0000,0.9121,0.0006,0.9127
47457,0.0535,-0.0059,0.9072,0.0025,0.9115
47477,0.0508,-0.0029,0.9063,0.0012,0.9104
47497,0.0522,-0.0010,0.9114,0.0009,0.9111
47517,0.0479,0.0024,0.9080,0.0017,0.9106
47537,0.0476,-0.0020,0.9087,0.0009,0.9104
47557,0.0562,0.0022,0.9111,0.0023,0.9111
47577,0.0493,0.0002,0.9131,0.0012,0.9121
47597,0.0488,-0.0071,0.9106,0.0022,0.9121
47617,0.0503,-0.0022,0.9097,0.0003,0.9118
47637,0.0522,0.0029,0.9116,0.0017,0.9122
47657,0.0498,0.0002,0.9099,0.0005,0.9119
47677,0.0508,-0.0039,0.9126,0.0012,0.9125
47697,0.0496,0.0017,0.9077,0.0014,0.9115
47717,0.0471,-0.0068,0.9109,0.0021,0.9117
47737,0.0491,0.0002,0.9087,0.0009,0.9112
47757,0.0481,-0.0044,0.9065,0.0014,0.9102
47777,0.0520,-0.0044,0.9109,0.0013,0.9108
47797,0.0518,-0.0039,0.9109,0.0008,0.9113
47817,0.0510,-0.0012,0.9102,0.0007,0.9114
47837,0.0464,0.0015,0.9084,0.0018,0.9108
47857,0.0503,-0.0051,0.9167,0.0025,0.9130
47877,0.0488,0.0012,0.9138,0.0013,0.9137
47897,0.0483,-0.0020,0.9104,0.0007,0.9131
47917,0.0500,-0.0012,0.9087,0.0010,0.9122
47937,0.0520,-0.0012,0.9124,0.0009,0.9127
47957,0.0498,-0.0010,0.9153,0.0012,0.9139
47977,0.0510,-0.0024,0.9087,0.0012,0.9127
47997,0.0513,-0.0012,0.9084,0.0009,0.9119
48017,0.0466,0.0005,0.9038,0.0024,0.9098
48037,0.0500,0.0012,0.9048,0.0013,0.9087
48057,0.0520,0.0029,0.9155,0.0027,0.9112
48077,0.0488,-0.0002,0.9158,0.0019,0.9130
48097,0.0518,-0.0027,0.9084,0.0014,0.9121
48117,0.0500,0.0000,0.9089,0.0006,0.9115
48137,0.0496,-0.0002,0.9131,0.0009,0.9124
48157,0.0461,-0.0032,0.9087,0.0016,0.9116
48177,0.0488,0.0002,0.9116,0.0006,0.9120
48197,0.0510,-0.0015,0.9099,0.0007,0.9118
48217,0.0496,-0.0037,0.9114,0.0009,0.9121
48237,0.0505,-0.0034,0.9084,0.0009,0.9114
48257,0.0505,0.0007,0.9067,0.0014,0.9104
48277,0.0486,0.0002,0.9097,0.0007,0.9106
48297,0.0491,-0.0017,0.9109,0.0006,0.9111
48317,0.0503,-0.0034,0.9158,0.0020,0.9129
48337,0.0505,0.0000,0.9163,0.0015,0.9143
48357,0.0449,0.0002,0.9106,0.0017,0.9136
48377,0.0527,-0.0015,0.9106,0.0014,0.9131
48397,0.0493,0.0015,0.9089,0.0011,0.9123
48417,0.0505,0.0010,0.9077,0.0011,0.9113
48437,0.0479,-0.0012,0.9089,0.0008,0.9110
48457,0.0520,-0.0039,0.9060,0.0017,0.9099
48477,0.0535,-0.0020,0.9045,0.0016,0.9088
48497,0.0498,-0.0012,0.9087,0.0006,0.9092
48517,0.0513,-0.0032,0.9075,0.0005,0.9091
48537,0.0513,-0.0032,0.9128,0.0016,0.9107
48557,0.0510,-0.0037,0.9094,0.0004,0.9107
48577,0.0479,0.0010,0.9146,0.0022,0.9122
48597,0.0471,-0.0029,0.9121,0.0010,0.9126
48617,0.0503,-0.0007,0.9099,0.0006,0.9122
48637,0.0488,-0.0037,0.9067,0.0014,0.9109
48657,0.0481,-0.0034,0.9094,0.0005,0.9109
48677,0.0471,-0.0010,0.9089,0.0008,0.9107
48697,0.0525,0.0017,0.9075,0.0018,0.9102
48717,0.0513,0.0029,0.9150,0.0023,0.9120
48737,0.0486,-0.0015,0.9121,0.0008,0.9125
48757,0.0488,0.0010,0.9128,0.0007,0.9130
48777,0.0505,0.0022,0.9077,0.0014,0.9118
48797,0.0459,-0.0020,0.9075,0.0017,0.9109
48817,0.0503,0.0012,0.9104,0.0007,0.9111
48837,0.0486,0.0012,0.9106,0.0004,0.9114
48857,0.0498,0.0027,0.9153,0.0017,0.9130
48877,0.0530,-0.0010,0.9099,0.0014,0.9125
48897,0.0496,0.0022,0.9097,0.0007,0.9121
48917,0.0476,-0.0010,0.9180,0.0024,0.9142
48937,0.0457,-0.0020,0.9128,0.0013,0.9141
48957,0.0479,-0.0022,0.9082,0.0015,0.9127
48977,0.0498,-0.0005,0.9094,0.0008,0.9121
48997,0.0530,-0.0049,0.9099,0.0018,0.9119
49017,0.0496,0.0007,0.9124,0.0010,0.9125
49037,0.0471,0.0032,0.9089,0.0017,0.9118
49057,0.0461,-0.0044,0.9109,0.0016,0.9119
49077,0.0515,-0.0039,0.9077,0.0016,0.9111
49097,0.0500,-0.0012,0.9077,0.0007,0.9105
49117,0.0491,-0.0042,0.9099,0.0008,0.9107
49137,0.0459,0.0000,0.9087,0.0013,0.9104
49157,0.0488,-0.0020,0.9121,0.0009,0.9113
49177,0.0549,0.0012,0.9099,0.0021,0.9114
49197,0.0500,0.0015,0.9038,0.0020,0.9095
49217,0.0530,0.0002,0.9119,0.0014,0.9107
49237,0.0483,0.0020,0.9099,0.0010,0.9108
49257,0.0508,-0.0005,0.9116,0.0007,0.9115
49277,0.0471,0.0039,0.9128,0.0017,0.9123
49297,0.0496,0.0046,0.9067,0.0016,0.9110
49317,0.0496,0.0012,0.9084,0.0005,0.9107
49337,0.0508,-0.0015,0.9077,0.0012,0.9102
49357,0.0493,-0.0022,0.9099,0.0010,0.9105
49377,0.0518,-0.0005,0.9067,0.0010,0.9098
49397,0.0496,-0.0017,0.9111,0.0010,0.9106
49417,0.0491,-0.0002,0.9119,0.0009,0.9114
49437,0.0476,-0.0022,0.9126,0.0011,0.9121
49457,0.0493,-0.0005,0.9077,0.0009,0.9112
49477,0.0481,0.0022,0.9114,0.0011,0.9116
49497,0.0513,0.0000,0.9075,0.0011,0.9108
49517,0.0491,-0.0034,0.9075,0.0012,0.9102
49537,0.0493,-0.0024,0.9104,0.0006,0.9107
49557,0.0515,-0.0034,0.9116,0.0011,0.9114
49577,0.0503,0.0005,0.9109,0.0008,0.9117
49597,0.0508,-0.0020,0.9106,0.0003,0.9118
49617,0.0522,-0.0032,0.9087,0.0009,0.9113
49637,0.0500,-0.0007,0.9060,0.0012,0.9101
49657,0.0515,0.0000,0.9089,0.0006,0.9102
49677,0.0471,0.0024,0.9109,0.0017,0.9108
49697,0.0527,-0.0022,0.9097,0.0011,0.9109
49717,0.0520,-0.0005,0.9094,0.0004,0.9109
49737,0.0461,-0.0017,0.9067,0.0017,0.9100
49757,0.0503,0.0010,0.9070,0.0008,0.9095
49777,0.0520,-0.0034,0.9089,0.0012,0.9098
49797,0.0510,-0.0015,0.9084,0.0002,0.9098
49817,0.0500,-0.0007,0.9063,0.0007,0.9092
49837,0.0510,-0.0042,0.9099,0.0011,0.9098
49857,0.0503,-0.0002,0.9050,0.0012,0.9088
49877,0.0452,0.0002,0.9124,0.0023,0.9102
49897,0.0540,0.0007,0.9121,0.0019,0.9112
49917,0.0488,0.0017,0.9128,0.0012,0.9121
49937,0.0486,-0.0005,0.9121,0.0006,0.9125
49957,0.0476,-0.0027,0.9119,0.0010,0.9127
49977,0.0469,-0.0044,0.9087,0.0015,0.9118
49997,0.0481,-0.0005,0.9045,0.0019,0.9100
50017,0.0488,-0.0024,0.9048,0.0012,0.9089
50037,0.0498,-0.0049,0.9060,0.0011,0.9084
50057,0.0493,0.0017,0.9067,0.0013,0.9083
50077,0.0515,-0.0017,0.9092,0.0010,0.9090
50097,0.0510,-0.0061,0.9055,0.0016,0.9084
50117,0.0527,0.0000,0.9150,0.0027,0.9108
50137,0.0508,-0.0022,0.9050,0.0013,0.9095
50157,0.0505,-0.0002,0.9092,0.0006,0.9098
50177,0.0535,-0.0005,0.9053,0.0013,0.9089
50197,0.0518,-0.0002,0.9124,0.0015,0.9104
50217,0.0496,-0.0002,0.9089,0.0007,0.9104
50237,0.0498,-0.0005,0.9128,0.0012,0.9115
50257,0.0549,-0.0007,0.9111,0.0013,0.9119
50277,0.0510,-0.0044,0.9131,0.0014,0.9127
50297,0.0483,-0.0029,0.9087,0.0013,0.9119
50317,0.0481,-0.0010,0.9114,0.0009,0.9121
50337,0.0498,0.0007,0.9133,0.0011,0.9129
50357,0.0481,-0.0017,0.9089,0.0010,0.9121
50377,0.0474,-0.0002,0.9097,0.0007,0.9117
50397,0.0540,-0.0046,0.9087,0.0020,0.9113
50417,0.0505,-0.0029,0.9097,0.0003,0.9112
50437,0.0498,-0.0005,0.9099,0.0006,0.9112
50457,0.0535,-0.0020,0.9141,0.0016,0.9126
50477,0.0498,-0.0032,0.9121,0.0007,0.9128
50497,0.0486,-0.0039,0.9084,0.0012,0.9119
50517,0.0522,0.0012,0.9094,0.0014,0.9116
50537,0.0520,-0.0015,0.9092,0.0005,0.9113
50557,0.0500,-0.0015,0.9109,0.0004,0.9116
50577,0.0464,-0.0022,0.9065,0.0017,0.9104
50597,0.0498,-0.0034,0.9077,0.0007,0.9100
50617,0.0510,-0.0015,0.9094,0.0005,0.9103
50637,0.0474,-0.0007,0.9109,0.0011,0.9108
50657,0.0505,-0.0037,0.9124,0.0011,0.9117
50677,0.0496,-0.0010,0.9058,0.0014,0.9103
50697,0.0474,0.0005,0.9138,0.0017,0.9117
50717,0.0488,0.0010,0.9092,0.0007,0.9114
50737,0.0532,-0.0017,0.9126,0.0015,0.9122
50757,0.0500,-0.0015,0.9121,0.0004,0.9126
50777,0.0496,-0.0002,0.9180,0.0021,0.9146
50797,0.0513,0.0005,0.9109,0.0009,0.9139
50817,0.0510,-0.0020,0.9077,0.0015,0.9125
50837,0.0488,-0.0032,0.9116,0.0009,0.9126
50857,0.0525,-0.0051,0.9111,0.0013,0.9126
50877,0.0488,0.0051,0.9067,0.0028,0.9113
50897,0.0493,-0.0032,0.9111,0.0010,0.9116
50917,0.0513,-0.0015,0.9063,0.0013,0.9104
50937,0.0520,-0.0020,0.9063,0.0010,0.9096
50957,0.0493,-0.0020,0.9097,0.0006,0.9100
50977,0.0486,-0.0027,0.9109,0.0009,0.9107
50997,0.0474,-0.0034,0.9119,0.0012,0.9114
51017,0.0522,-0.0020,0.9102,0.0010,0.9115
51037,0.0491,-0.0029,0.9121,0.0007,0.9121
51057,0.0466,-0.0042,0.9104,0.0011,0.9119
51077,0.0513,-0.0027,0.9050,0.0018,0.9103
51097,0.0520,-0.0007,0.9124,0.0014,0.9114
51117,0.0493,-0.0012,0.9067,0.0011,0.9104
51137,0.0461,0.0000,0.9065,0.0015,0.9096
51157,0.0469,-0.0032,0.9106,0.0011,0.9102
51177,0.0500,-0.0002,0.9084,0.0007,0.9101
51197,0.0520,-0.0020,0.9094,0.0010,0.9104
51217,0.0513,-0.0012,0.9038,0.0016,0.9088
51237,0.0488,0.0007,0.9128,0.0018,0.9104
51257,0.0522,-0.0005,0.9119,0.0011,0.9113
51277,0.0522,0.0012,0.9119,0.0010,0.9119
51297,0.0520,-0.0007,0.9104,0.0003,0.9119
51317,0.0479,-0.0032,0.9106,0.0014,0.9119
51337,0.0500,-0.0027,0.9143,0.0012,0.9130
51357,0.0508,-0.0002,0.9116,0.0004,0.9130
51377,0.0503,-0.0010,0.9143,0.0008,0.9138
51397,0.0503,-0.0059,0.9114,0.0015,0.9135
51417,0.0476,-0.0017,0.9124,0.0009,0.9135
51437,0.0469,0.0010,0.9102,0.0014,0.9129
51457,0.0488,-0.0010,0.9116,0.0001,0.9129
51477,0.0525,-0.0071,0.9097,0.0022,0.9124
51497,0.0488,-0.0012,0.9063,0.0016,0.9109
51517,0.0508,-0.0029,0.9048,0.0015,0.9095
51537,0.0508,-0.0022,0.9097,0.0005,0.9100
51557,0.0476,0.0002,0.9077,0.0012,0.9097
51577,0.0474,-0.0005,0.9087,0.0007,0.9098
51597,0.0513,-0.0044,0.9111,0.0014,0.9106
51617,0.0464,-0.0010,0.9106,0.0011,0.9110
51637,0.0496,-0.0002,0.9102,0.0006,0.9111
51657,0.0544,-0.0027,0.9087,0.0017,0.9109
51677,0.0505,-0.0002,0.9099,0.0005,0.9110
51697,0.0542,0.0020,0.9058,0.0019,0.9099
51717,0.0496,0.0002,0.9092,0.0007,0.9101
51737,0.0508,0.0005,0.9133,0.0014,0.9115
51757,0.0488,-0.0039,0.9121,0.0015,0.9121
51777,0.0476,-0.0002,0.9119,0.0009,0.9124
51797,0.0500,-0.0020,0.9097,0.0005,0.9120
51817,0.0464,-0.0002,0.9067,0.0016,0.9108
51837,0.0535,-0.0034,0.9092,0.0016,0.9108
51857,0.0500,-0.0027,0.9141,0.0014,0.9122
51877,0.0481,-0.0007,0.9072,0.0013,0.9111
51897,0.0481,-0.0007,0.9153,0.0017,0.9127
51917,0.0520,-0.0022,0.9119,0.0009,0.9129
51937,0.0537,-0.0027,0.9136,0.0013,0.9136
51957,0.0518,-0.0007,0.9075,0.0015,0.9122
51977,0.0483,0.0010,0.9092,0.0013,0.9117
51997,0.0500,0.0012,0.9082,0.0009,0.9110
52017,0.0503,-0.0005,0.9114,0.0005,0.9116
52037,0.0471,0.0039,0.9077,0.0017,0.9108
52057,0.0518,-0.0042,0.9106,0.0017,0.9112
52077,0.0540,-0.0002,0.9141,0.0017,0.9125
52097,0.0520,0.0005,0.9124,0.0005,0.9129
52117,0.0459,-0.0007,0.9160,0.0022,0.9142
52137,0.0503,-0.0007,0.9031,0.0029,0.9113
52157,0.0461,0.0005,0.9043,0.0021,0.9095
52177,0.0488,0.0020,0.9094,0.0007,0.9099
52197,0.0508,0.0010,0.9128,0.0014,0.9112
52217,0.0520,-0.0017,0.9087,0.0011,0.9109
52237,0.0510,-0.0024,0.9111,0.0009,0.9114
52257,0.0520,-0.0037,0.9097,0.0010,0.9113
52277,0.0532,-0.0012,0.9106,0.0007,0.9116
52297,0.0481,-0.0015,0.9102,0.0011,0.9115
52317,0.0481,0.0024,0.9072,0.0016,0.9106
52337,0.0486,-0.0005,0.9089,0.0004,0.9105
52357,0.0522,0.0029,0.9036,0.0021,0.9089
52377,0.0513,-0.0034,0.9138,0.0023,0.9108
52397,0.0522,-0.0027,0.9077,0.0009,0.9103
52417,0.0479,-0.0054,0.9055,0.0019,0.9093
52437,0.0496,-0.0037,0.9077,0.0004,0.9092
52457,0.0532,-0.0024,0.9058,0.0012,0.9086
52477,0.0505,0.0029,0.9084,0.0017,0.9090
52497,0.0503,-0.0042,0.9067,0.0010,0.9087
52517,0.0513,0.0002,0.9133,0.0019,0.9105
52537,0.0493,-0.0010,0.9126,0.0011,0.9116
52557,0.0452,0.0010,0.9148,0.0022,0.9129
52577,0.0474,0.0017,0.9075,0.0015,0.9116
52597,0.0486,-0.0032,0.9116,0.0011,0.9120
52617,0.0500,-0.0029,0.9109,0.0008,0.9121
52637,0.0483,-0.0039,0.9116,0.0008,0.9123
52657,0.0493,0.0010,0.9109,0.0010,0.9123
52677,0.0508,-0.0029,0.9089,0.0010,0.9117
52697,0.0525,0.0005,0.9114,0.0012,0.9121
52717,0.0518,0.0012,0.9099,0.0008,0.9119
52737,0.0457,0.0020,0.9077,0.0019,0.9110
52757,0.0471,0.0002,0.9077,0.0009,0.9104
52777,0.0481,-0.0015,0.9094,0.0006,0.9105
52797,0.0518,-0.0059,0.9109,0.0020,0.9110
52817,0.0496,0.0010,0.9080,0.0010,0.9105
52837,0.0486,0.0002,0.9082,0.0006,0.9102
52857,0.0508,-0.0044,0.9124,0.0016,0.9113
52877,0.0510,-0.0020,0.9094,0.0004,0.9112
52897,0.0505,0.0010,0.9148,0.0017,0.9127
52917,0.0513,0.0005,0.9099,0.0007,0.9123
52937,0.0486,0.0002,0.9077,0.0011,0.9113
52957,0.0510,0.0007,0.9109,0.0005,0.9116
52977,0.0496,-0.0022,0.9128,0.0011,0.9124
52997,0.0488,-0.0022,0.9104,0.0006,0.9122
53017,0.0491,-0.0020,0.9097,0.0005,0.9118
53037,0.0496,-0.0027,0.9136,0.0010,0.9128
53057,0.0535,0.0029,0.9126,0.0019,0.9132
53077,0.0527,-0.0024,0.9094,0.0011,0.9125
53097,0.0508,0.0012,0.9087,0.0010,0.9118
53117,0.0491,-0.0039,0.9119,0.0013,0.9122
53137,0.0476,-0.0002,0.9131,0.0012,0.9128
53157,0.0479,-0.0029,0.9097,0.0010,0.9123
